	발행연월	록키 워드 
216	2014	근대 시와 로 컬리 티 관계 주목 1920년대 시 근대성 서구 영향 이전 서도 로 컬리 티 상관 점 피력 범위 제한 서도 출신 시인 시적 의도 시 의식 천착 시적 표상 서도 로 컬리 티 재현 양상 한정 근대 초기 서도 시인 로 컬리 티 규명 근대 시인 시 의식 관련 내재 요인 차후 규명 본고 낯선 개념 서도 의미 구체 서도 출신 시인 대상 근대 시의 특징 상당 부분 서도 로 컬리 티 관련 논 논거 시인 근대 초기 시적 감각 표출 김소월 주요한 김동환 이다 1920년대 한국 근대 시의 서정 시 형식 변화 주도 시인 평가 근대 초기 시적 특장 서도 로 컬리 티 판단 서도 로 컬리 티 서도 지역 관장 언어 문화 풍습 민속 특유 서정 정서 서도 로 컬리 티 검토 요소 대상 서도 특유 근대 시의 표상 결정 외부 요인 작용 점 규명 내용 요약 다음 서도 발견 출발 서도 평안도 황해도 함경도 포괄 지금 북한 지역 관서 지역 포함 지역 서북 전통 음악 분과 통합 서도 음악 서도소리 특성 문학 음악 영역 지역 서도 통합 명명 무리 판단 김소월 주요한 김동환 근대 신지식인 그룹 형성 서도 출신 시인 중심 서도 로 컬리 티 재현 방식 구체 제시 논거 김소월 시 근대 요소 기여 감정 적극 발화 시어 운율 서도 풍습 음악 언어 관련 주요한 경우 최초 자유시 불 놀이 표출 근대 시 형식 엮음 수심 토리 형식 바가 규명 김동환 국경의 밤 은 대륙 서도 지역 기개 특유 함경도 언어 활용 서사시 시 형식 탄생 내용 토대 1920년대 한국 근대 시의 서도 로 컬리 티 시적 표상 의의 가치 재고 서도 로 컬리 티 근대 시의 표상 인식 필요 본고 1920년대 시인 근대 시도 서도 로 컬리 티 한국 근대 시의 형성 과정 시각 재고 기대 근대 시적 표상 서도 서도 로 컬리 티 서도 언어 서도 민요 풍습 김소월 김동환 
217	2014	김영준 1960년대 강원 영동 지역 초기 문학 단체 동예 문학회 창립 회장 활동 시인 본고 김영준 시 세계 특질 중심 고찰 김영준 시 반성 참회 생 회한 비탄 내면 제작 어둠 시간 밤 배경 주조 그럼에도 불구하고 생 시 비극 실천 문학 삶 특유 페이 소스 지역 문학 지배 리시 즘 관성 개성 특유 어법 김영준 시 구체 시화 과정 서정 창출 바다 관련 주목 양상 모성 이미지 강조 점 중층 바다 체험 모성애 구체 스펙트럼 고향 위시 요소 김영준 시 세계 관류 중심 요소 의미 김영준 시 지역 삶 체험 결합 시적 구체 이다 대부분 시작 계기 문학 경험 강원 영동 지역 이다 김영준 시 특장 중 비극 세계관 강원 지역 삶 실존 조건 연동 문학 내외 부적 사실 시 세계 지역 관점 접근 필연 이유 당위 제공 측면 문학 로 컬리 티 양상 주목 김영준 시 이해 지평 확장 기여 김영준 리시 즘 해양 문학 지역 고향 의식 
218	2014	보행 중심 가로 체계 변화 주목 선행 보행 환경 요소 평가 지표 고찰 서울시 만화 특화 거리 보완 적용 보행 정량 정 성적 평가 내용 보행 환경 평가 필요 조사 대상 선정 조사 대상지 물리 물리 현황 파악 선행 바탕 보행 평가 지표 개발 조사 대상 대입 평가 결과 정리 측면 보행 불량 평가 세부 심미 매력 도가 폐쇄 보행 장애물 물리 안전도 평가 분석 보행 서비스 수준 양호 대상지 유입 인구 적기 판단 접근성 측면 교통 네트워크 운영 프로그램 소비 활동 유도 업종 활성 잠재 판단 개선 과제 보행 안전 기본 안전 편의 시설 녹지 이후 만화 리만 물리 물리 랜드마크 개발 보행 디자인 환경 만화 특화 거리 평가 지표 보행 서비스 수준 
219	2014	본고 강원 지역 한국전쟁 연관 지역 전통 인식 회복 전상국 소설 분석 대상 강원 지역 분단 상처 강원 지역 인식 대부분 전쟁 분단 키워드 중심 기술 해방 규모 야전군 도내 전역 밀집 주둔 상황 전통 인식 약화 조건 지역 인식 분단 상황 전쟁 상황 존재 의의 낙후 후진 꼬리표 지역 인식 고정 이전 존재 전통 가치 각성 작품 동행 동행 이데올로기 비극 인물 이야기 전통 지역 인식 회복 힘 작품 지금 작품 도식 박제 동인 고정 연구자 지역 인식 지역 인식 기반 작품 분석 해석 결과 작품 인식론 의미 간과 역사 외면 여백 문학 실종 개개인 삶 행적 가상 사실 복원 강원 지역 한국전쟁 지역 인식 역사 사상 
220	2014	서울 어린이대공원 복귀 어린이 시설 유산 가치 Seoul 
221	2014	의미 각축 장 기록 여행 각주 계보학 재활용 미학 실험 재활용 활용 비판 향후 설계 필요 향후 이세 신궁 프로젝트 명명 자생 아카이브 말 시점 서구 기록 문화 교류 자생 아카이브 고민 명 사람 시간 동안 경험 시점 글 기록 상대 기록 공공 기관 아 카이 빙 이제 기록 중심 위치 아래 아 카이 빙 일상 커뮤니티 아 카이 빙 기호학 접근 비관주의 반대 침묵 힘 신뢰 기호 기호 실천 문화 정치 이미지 심상 기록 역동 맥락 맥락 재아 카이 빙 빅 아 카이 빙 이세 신궁 일상 아카이브 커뮤니티 아카이브 포스트모더니즘 상징 상대 하워드 진 10대 교육 프로그램 문화 홍동 풀무 학교 성미 산마을 
222	2014	변영로 시 주체 미 실천 역사 실천 이중 과제 수행 과정 거리 길 도시 시골 근대 전근대 공존 대립 인식 논문 변영로 시 거리 길 표상 양상 확인 한국 근대 거리 길 표상 도시 시골 표상 분리 과정 장 거리 시적 주체 도시 풍경 감각 체험 자신 정서 표출 거리 경험 표현 외로움 시적 주체 정서 반응 도시 근대성 시적 주체 문제 인식 간접 장 길 물리 이동 경로 이자 시적 주체 지향 대상 상상 지향 경로 이다 시적 주체 상상 지향 길 끝 자리 시적 구조 장 거리 도회 표상 길 시골 고향 장 소성 공유 표상 사용 시 도시 거리 시적 주체 자연 시골 고향 편안 근원 상실 채 근대 도시 주체 숙명 인식 변영로 근대성 도시 핵심 파악 변영로 거리 길 표상 도시 시골 성 근대성 도시 
223	2014	
224	2014	지역 문화 도시 공원 기능 생태 경제 역사 
225	2014	도시 개발 패러다임 인간 사이 사회 문화 교류 활성 집중 도시민 평가 요소 인간 고려 환경 계획 설계 이론 논의 효율 처리 정량 계획 기준 도시 지속 도시 방지 의미 특성 파악 유형 도시민 이미지 평가 정량 도출 결과 서울시 대표 유형 가지 구분 유형 해당 물리 사회 문화 특성 고려 상징 자연 문화 행성 일상 성 일상 다양성 전통 현대 성 명칭 도출 유형 추후 서울시 특징 가독성 다양성 형성 방향 제시 기초 자료 활용 유형 분류 장 소성 형용사 다차 원 척도 분석 군집 분석 
226	2014	지속 삶의 질 향상 관심 환경 디자인 분야 부분 대두 질 정신 측면 접근 필요 관점 환경 구축 개념 개념 대두 인간 인식 체계 특정 이미지 가치 인지 체험 지각 체험 과정 이미지 역할 이미지 의미 표현 방식 인간 체험 결정 요소 인간 체험 과정 체험 이미지 구현 요인 파악 근래 사회 문화 상징 지역민 삶 장 역할 도시 공원 대상 체험 이미지 구현 방식 파악 방법 선행 문헌 이론 고찰 사례 분석 이론 고찰 체험 관계 체험 인지 과정 고찰 체험 이미지 구현 요인 도출 토대 도시 공원 사례 이미지 구현 방식 분석 사례 범위 국외 도시 공원 중 역사 전통 상징 디자인 개념 삼은 2000년대 전후 조성 사례 대상 공원 조성 전 용도 사용 재생 조성 공원 대상 토대 도시 공원 사례 분석 결과 시각 체험 중심 이미지 구현 상징 요소 구심 요소 면적 활동 영역 형성 전체 분절 다 중심 구조 기존 요소 현재 개발 요소 결합 방식 시간 유기체 구성 특성 시간 기억 은유 방식 이미지 형성 의미 해석 방식 구현 신체 체험 중심 이미지 구현 다층 구성 동선 형성 분절 요소 비선형 구성 특성 활동 프로 그램 장치 시간 기억 흔적 통합 구성 특성 파악 체험 이미지 구현 도시 공원 재생 공원 
227	2014	지명 지역 명칭 의미 의미 인식 체계 지명 주민 역사 문화 옥녀봉 지명 지형 경관 특성 지명 옥녀봉 특정 산세 옥녀 인물 융합 자연 지리 실제 의미 기호 옥녀봉 지형 특성 마을 구성원 환경 인식 지속 관계 옥녀 풍요 다산 의미 언어 표현 구체 현대 사회 경제 토대 가족 관계 사회 가치관 변화 옥녀 상징 약화 결과 소멸 옥녀 숭배 미신 쾌락 이미지 격하 지명 인식 텍스트 조명 점 가치 판단 지명 옥녀봉 인식 체계 풍요 다산 
228	2014	배치 재현 헤테로 토피아 미셸 푸코 앙리 르 페브르 
229	2014	근대 철학 감각론 자 사상 시각 촉각 관계 방향 데카르트 사유 주체 확립 감각 주체 영향 방식 논의 맹인 몰리 누 문제 감각론 자 관념 형성 시각 촉각 관계 동기 현상학 자인 메를로 퐁티 몰리 누 문제 수술 맹인 사례 소개 감각 공조 지각 이론 전개 후기 사상 지각 이론 감각 존재론 측면 집중 촉각 기반 키 아 즘 살 존재론 제시 촉각 감각 존재론 구성원 리가 촉각 시각 틀 전반 촉각 운동 시각 보완 촉각 키 아 즘 감각 확립 운동 촉각 메를로 퐁티 지각 이론 감각 확립 촉각 살 존재론 촉각 위상 동시 목격 주체 시각 주체 메를로 퐁티 버클리 콩 디 맹인 촉각 시각 감각 지각 키 아 즘 
230	2014	한강 한양도성 성저십리 남쪽 경계 경지 서지 중엽 한명회 강 남쪽 압구정 고찰 결과 다음 조선 시대 압구정 한강 문화 풍류 지역 서호 정자 1456년 조성 초정 동호 압구정 1473년 조성 별 서호 정자 동호 정자 압구정동 이름 기억 압구정 역사 문화 경관 시대 경관 특성 유래 압구정동 지명 스토리 인식 압구정 한강 현대 도심 경관 경관 아름답다 압구정 한강 조망 시각 경관 문헌 역사 문화 경관 향유 경관 한강 경관 텍스트 이다 압구정 역사 문화 경관 서울 중심 한강 역사 문화 경관 문화콘텐츠 활용 경관 가치 향상 한강 수계 역사 경관 복원 시 압구정 스토리 문화콘텐츠 활용 함양 압구정 경관 가치 한강 정자 한명회 
231	2014	오늘날 도시 지역 이미지 개선 지역민 활동 주거 여가 시설 이외 문화 조성 도시 역할 문화 시설 개인 욕구 창조 문화 활동 제공 삶의 질 향상 도시 정체성 강화 지역 경제 활성 요인 작용 대구 낙후 지역 향촌동 도심 재생 지역 정체성 구축 노력 다각 맥락 대구 역사 문화 자원 향촌동 특성 실제 이야기 향촌동 가치 조명하 고자 향촌동 전후 문화재 현관 이하 향촌동 현관 건립 진행 중 향촌동 현관 전시 계획안 제안 과거 1950년대 한국전쟁 전 중심 대구 문화 역사 경제 대한민국 대표 도시 당시 시대 배경 근거 향촌동 골목 과거 모습 재현 당시 피난민 스토리 복원 중점 시공간 계획 전후 시대 스토리 특화 실재 바탕 사실 구현 시각 청각 촉감 연출 매체 활용 전쟁 삶 모습 구체 의도 전시 관람 중 장년 추억 향수 젊은이들 경험 역사 자긍심 세대 간 소통 전시관 구성 도시 활성 도심 재생 문화 스토리텔링 
232	2014	목적 다음 미디어 파사드 형성 특성 기존 실존주의 개념 형성 요소 범주 분석 현대 건축 도시 패러다임 부합 형성 요소 성격 정의 현대 특성 반영 형성 요소 유형 미디어 파사드 인간 인간 인간 소통 분석 회복 가늠 문헌 실존주의 이론 근거 장 소성 형성 요소 파악 사례 미디어 파사드 형성 특성 기존 장 소성 형성 요소 성격 비교 미디어 파사드 물리 속성 인간 간접 상호작용 미디어 파사드 정보 정보 물리 표면 즉각 반영 인간 행위 맥락 변화 미디어 파사드 개인 의미 공존 시공간 의미 형성 미디어 파사드 유형 사례 결과 다음 유형 미디어 파사드 즉시 한시 시간 요소 포함 건축물 투사 유형 실재 개인 의미 미디어 파사드 인간 행위 포함 사회 소통 도모 
233	2014	물리 장치 남은 공터 처음 의도 생각 특정 대지 세계 대지 세계 시간 위 자연 요소 개입 인간의 삶 승효상 언설 표명 동결 생명력 실현 궁극 목적 감안 표현 형식 정해진 틀 방식 실험 사유 형성 영향력 기존 이미지 천착 사용자 체험 강조 이미지 창출 필요 활성 
234	2014	국내 진행 시설 전적지 공원 사업 전수 조사 사례 기존 역사 정체성 반영 해석 유형 기존 건조물 보존 유무 유형 분류 비교 초기 공원 사업 기존 건조물 파편 전체 공원 디자인 맥락 유물 보존 이정표 방식 기존 반영 모습 선유도 공원 이후 기존 건조물 적극 보존 활용 시간 설계 방식 등장 시설 전적지 공원 사업 역사 정체성 반영 해석 시도 기존 건조물 보존 기존 흔적 공원 디자인 요소 창조 은유 방법 시도 더 원 초적 공원 전시 시설 기존 시간 사진 유물 전시 방식 존재 마지막 시설 이전 이전 시간 복원 정체성 방식 사례 근대 산업 시설 건축물 부정 사고 기인 결과 우리나라 역사 배경 특수 이해 시설 전적지 공원 근대 건축 
235	2014	테마 주택 단지 인식 거주 의사 헤이 예술 마을 
